Package Name,Version,Official Link,Creator,Creator Profile Link,Description
serialize-javascript,7.0.5,https://www.npmjs.com/package/serialize-javascript,GitHub Actions,https://www.npmjs.com/~GitHub Actions,Serialize JavaScript to a superset of JSON that includes regular expressions and functions.
javascript-obfuscator,5.4.2,https://www.npmjs.com/package/javascript-obfuscator,sanex3339,https://www.npmjs.com/~sanex3339,JavaScript obfuscator
@lezer/javascript,1.5.4,https://www.npmjs.com/package/@lezer/javascript,marijn,https://www.npmjs.com/~marijn,lezer-based JavaScript grammar
@codemirror/lang-javascript,6.2.5,https://www.npmjs.com/package/@codemirror/lang-javascript,marijn,https://www.npmjs.com/~marijn,JavaScript language support for the CodeMirror code editor
@javascript-obfuscator/escodegen,2.4.1,https://www.npmjs.com/package/@javascript-obfuscator/escodegen,sanex3339,https://www.npmjs.com/~sanex3339,`escodegen` fork for `javascript-obfuscator`
tree-sitter-javascript,0.25.0,https://www.npmjs.com/package/tree-sitter-javascript,maxbrunsfeld,https://www.npmjs.com/~maxbrunsfeld,JavaScript grammar for tree-sitter
sa-sdk-javascript,1.27.11,https://www.npmjs.com/package/sa-sdk-javascript,riyue,https://www.npmjs.com/~riyue,official sensorsdata javascript sdk
js-tokens,10.0.0,https://www.npmjs.com/package/js-tokens,lydell,https://www.npmjs.com/~lydell,Tiny JavaScript tokenizer.
@babel/parser,7.29.2,https://www.npmjs.com/package/@babel/parser,GitHub Actions,https://www.npmjs.com/~GitHub Actions,A JavaScript parser
javascript-natural-sort,0.7.1,https://www.npmjs.com/package/javascript-natural-sort,kylehousley,https://www.npmjs.com/~kylehousley,Natural Sort algorithm for Javascript - Version 0.7 - Released under MIT license
@eslint/js,10.0.1,https://www.npmjs.com/package/@eslint/js,eslintbot,https://www.npmjs.com/~eslintbot,ESLint JavaScript language implementation
minimatch,10.2.5,https://www.npmjs.com/package/minimatch,isaacs,https://www.npmjs.com/~isaacs,a glob matcher in javascript
jest-cli,30.3.0,https://www.npmjs.com/package/jest-cli,cpojer,https://www.npmjs.com/~cpojer,Delightful JavaScript Testing.
jest,30.3.0,https://www.npmjs.com/package/jest,cpojer,https://www.npmjs.com/~cpojer,Delightful JavaScript Testing.
@types/serialize-javascript,5.0.4,https://www.npmjs.com/package/@types/serialize-javascript,types,https://www.npmjs.com/~types,TypeScript definitions for serialize-javascript
ejs,5.0.2,https://www.npmjs.com/package/ejs,mde,https://www.npmjs.com/~mde,Embedded JavaScript templates
pretty-format,30.3.0,https://www.npmjs.com/package/pretty-format,cpojer,https://www.npmjs.com/~cpojer,Stringify any JavaScript value.
sprintf-js,1.1.3,https://www.npmjs.com/package/sprintf-js,alexei,https://www.npmjs.com/~alexei,JavaScript sprintf implementation
three,0.184.0,https://www.npmjs.com/package/three,mrdoob,https://www.npmjs.com/~mrdoob,JavaScript 3D library
teleport-javascript,1.0.0,https://www.npmjs.com/package/teleport-javascript,codenirvana,https://www.npmjs.com/~codenirvana,"A super light and fast JavaScript object (de)serialization that includes date, bigint, regex, etc."
verror,1.10.1,https://www.npmjs.com/package/verror,bahamat,https://www.npmjs.com/~bahamat,richer JavaScript errors
@sinonjs/fake-timers,15.3.2,https://www.npmjs.com/package/@sinonjs/fake-timers,fatso83,https://www.npmjs.com/~fatso83,Fake JavaScript timers
@imagekit/javascript,5.3.0,https://www.npmjs.com/package/@imagekit/javascript,imagekit-developer,https://www.npmjs.com/~imagekit-developer,ImageKit Javascript SDK
@supabase/supabase-js,2.105.1,https://www.npmjs.com/package/@supabase/supabase-js,GitHub Actions,https://www.npmjs.com/~GitHub Actions,Isomorphic Javascript SDK for Supabase
rxjs,7.8.2,https://www.npmjs.com/package/rxjs,blesh,https://www.npmjs.com/~blesh,Reactive Extensions for modern JavaScript
diff,9.0.0,https://www.npmjs.com/package/diff,explodingcabbage,https://www.npmjs.com/~explodingcabbage,A JavaScript text diff implementation.
html2canvas,1.4.1,https://www.npmjs.com/package/html2canvas,niklasvh,https://www.npmjs.com/~niklasvh,Screenshots with JavaScript
@flatfile/javascript,1.5.7,https://www.npmjs.com/package/@flatfile/javascript,bangarang,https://www.npmjs.com/~bangarang,Flatfile embedded with vanilla javascript.
eslint,10.2.1,https://www.npmjs.com/package/eslint,eslintbot,https://www.npmjs.com/~eslintbot,An AST-based pattern checker for JavaScript.
@jupyterlab/javascript-extension,4.5.6,https://www.npmjs.com/package/@jupyterlab/javascript-extension,GitHub Actions,https://www.npmjs.com/~GitHub Actions,JupyterLab - Javascript Renderer
globals,17.5.0,https://www.npmjs.com/package/globals,sindresorhus,https://www.npmjs.com/~sindresorhus,Global identifiers from different JavaScript environments
@kameleoon/javascript-sdk,4.21.0,https://www.npmjs.com/package/@kameleoon/javascript-sdk,kameleoon-sdk,https://www.npmjs.com/~kameleoon-sdk,Kameleoon JavaScript SDK
typescript,6.0.3,https://www.npmjs.com/package/typescript,typescript-bot,https://www.npmjs.com/~typescript-bot,TypeScript is a language for application scale JavaScript development
@azure/abort-controller,2.1.2,https://www.npmjs.com/package/@azure/abort-controller,microsoft1es,https://www.npmjs.com/~microsoft1es,Microsoft Azure SDK for JavaScript - Aborter
lago-javascript-client,1.46.0,https://www.npmjs.com/package/lago-javascript-client,GitHub Actions,https://www.npmjs.com/~GitHub Actions,Lago JavaScript API Client
bare-stream,2.13.1,https://www.npmjs.com/package/bare-stream,GitHub Actions,https://www.npmjs.com/~GitHub Actions,Streaming data for JavaScript
@types/smartystreets-javascript-sdk,5.1.0,https://www.npmjs.com/package/@types/smartystreets-javascript-sdk,types,https://www.npmjs.com/~types,TypeScript definitions for smartystreets-javascript-sdk
uglify-js,3.19.3,https://www.npmjs.com/package/uglify-js,alexlamsl,https://www.npmjs.com/~alexlamsl,"JavaScript parser, mangler/compressor and beautifier toolkit"
bare-events,2.8.2,https://www.npmjs.com/package/bare-events,kasperisager,https://www.npmjs.com/~kasperisager,Event emitters for JavaScript
coffeescript,2.7.0,https://www.npmjs.com/package/coffeescript,geoffreybooth,https://www.npmjs.com/~geoffreybooth,Unfancy JavaScript
babylon,6.18.0,https://www.npmjs.com/package/babylon,hzoo,https://www.npmjs.com/~hzoo,A JavaScript parser
stats.js,0.17.0,https://www.npmjs.com/package/stats.js,mrdoob,https://www.npmjs.com/~mrdoob,JavaScript Performance Monitor
@azure/logger,1.3.0,https://www.npmjs.com/package/@azure/logger,microsoft1es,https://www.npmjs.com/~microsoft1es,Microsoft Azure SDK for JavaScript - Logger
@tootallnate/quickjs-emscripten,0.23.0,https://www.npmjs.com/package/@tootallnate/quickjs-emscripten,tootallnate,https://www.npmjs.com/~tootallnate,"Javascript/Typescript bindings for QuickJS, a modern Javascript interpreter, compiled to WebAssembly."
jsprim,2.0.2,https://www.npmjs.com/package/jsprim,bahamat,https://www.npmjs.com/~bahamat,utilities for primitive JavaScript types
ews-javascript-api,0.15.3,https://www.npmjs.com/package/ews-javascript-api,gautamsi,https://www.npmjs.com/~gautamsi,EWS Managed api in JavaScript
@jest/core,30.3.0,https://www.npmjs.com/package/@jest/core,cpojer,https://www.npmjs.com/~cpojer,Delightful JavaScript Testing.
jest-watcher,30.3.0,https://www.npmjs.com/package/jest-watcher,cpojer,https://www.npmjs.com/~cpojer,Delightful JavaScript Testing.
@putout/processor-javascript,5.0.0,https://www.npmjs.com/package/@putout/processor-javascript,coderaiser,https://www.npmjs.com/~coderaiser,🐊Putout processor for javascript
mime-types,3.0.2,https://www.npmjs.com/package/mime-types,ulisesgascon,https://www.npmjs.com/~ulisesgascon,The ultimate javascript content-type utility.
cloudevents,10.0.0,https://www.npmjs.com/package/cloudevents,lholmquist,https://www.npmjs.com/~lholmquist,CloudEvents SDK for JavaScript
@atomicfi/transact-javascript,3.0.11,https://www.npmjs.com/package/@atomicfi/transact-javascript,GitHub Actions,https://www.npmjs.com/~GitHub Actions,Atomic Transact Javascript SDK.
esbuild,0.28.0,https://www.npmjs.com/package/esbuild,GitHub Actions,https://www.npmjs.com/~GitHub Actions,An extremely fast JavaScript and CSS bundler and minifier.
jquery,4.0.0,https://www.npmjs.com/package/jquery,timmywil,https://www.npmjs.com/~timmywil,JavaScript library for DOM operations
date-fns,4.1.0,https://www.npmjs.com/package/date-fns,kossnocorp,https://www.npmjs.com/~kossnocorp,Modern JavaScript date utility library
@algolia/recommend,5.51.0,https://www.npmjs.com/package/@algolia/recommend,GitHub Actions,https://www.npmjs.com/~GitHub Actions,JavaScript client for recommend
pacote,21.5.0,https://www.npmjs.com/package/pacote,GitHub Actions,https://www.npmjs.com/~GitHub Actions,JavaScript package downloader
tmpl,1.0.5,https://www.npmjs.com/package/tmpl,daaku,https://www.npmjs.com/~daaku,JavaScript micro templates.
@hint/parser-javascript,3.1.25,https://www.npmjs.com/package/@hint/parser-javascript,vidorteg,https://www.npmjs.com/~vidorteg,webhint parser needed to analyze JavaScript files
redis-parser,3.0.0,https://www.npmjs.com/package/redis-parser,bridgear,https://www.npmjs.com/~bridgear,Javascript Redis protocol (RESP) parser
@forgerock/javascript-sdk,4.9.0,https://www.npmjs.com/package/@forgerock/javascript-sdk,GitHub Actions,https://www.npmjs.com/~GitHub Actions,ForgeRock JavaScript SDK
protobufjs,8.0.3,https://www.npmjs.com/package/protobufjs,dcode,https://www.npmjs.com/~dcode,Protocol Buffers for JavaScript (& TypeScript).
motion,12.38.0,https://www.npmjs.com/package/motion,popmotion,https://www.npmjs.com/~popmotion,An animation library for JavaScript and React.
vite-plugin-javascript-obfuscator,3.1.0,https://www.npmjs.com/package/vite-plugin-javascript-obfuscator,elmeet,https://www.npmjs.com/~elmeet,A Vite Plugin for javascript-obfuscator
ast-types-flow,0.0.8,https://www.npmjs.com/package/ast-types-flow,kyldvs,https://www.npmjs.com/~kyldvs,Flow types for the Javascript AST
recma-parse,1.0.0,https://www.npmjs.com/package/recma-parse,wooorm,https://www.npmjs.com/~wooorm,recma plugin to parse JavaScript
recma-stringify,1.0.0,https://www.npmjs.com/package/recma-stringify,wooorm,https://www.npmjs.com/~wooorm,recma plugin to serialize JavaScript
@algolia/ingestion,1.51.0,https://www.npmjs.com/package/@algolia/ingestion,GitHub Actions,https://www.npmjs.com/~GitHub Actions,JavaScript client for ingestion
@algolia/monitoring,1.51.0,https://www.npmjs.com/package/@algolia/monitoring,GitHub Actions,https://www.npmjs.com/~GitHub Actions,JavaScript client for monitoring
xxhashjs,0.2.2,https://www.npmjs.com/package/xxhashjs,pierrec,https://www.npmjs.com/~pierrec,xxHash in Javascript
bare-path,3.0.0,https://www.npmjs.com/package/bare-path,kasperisager,https://www.npmjs.com/~kasperisager,Path manipulation library for JavaScript
decimal.js,10.6.0,https://www.npmjs.com/package/decimal.js,mikemcl,https://www.npmjs.com/~mikemcl,An arbitrary-precision Decimal type for JavaScript.
jsep,1.4.0,https://www.npmjs.com/package/jsep,smekkie,https://www.npmjs.com/~smekkie,a tiny JavaScript expression parser
@sentry/core,10.50.0,https://www.npmjs.com/package/@sentry/core,sentry-bot,https://www.npmjs.com/~sentry-bot,Base implementation for all Sentry JavaScript SDKs
npm,11.13.0,https://www.npmjs.com/package/npm,owlstronaut,https://www.npmjs.com/~owlstronaut,a package manager for JavaScript
regexp-tree,0.1.27,https://www.npmjs.com/package/regexp-tree,dmitrysoshnikov,https://www.npmjs.com/~dmitrysoshnikov,Regular Expressions parser in JavaScript
@sentry/types,10.50.0,https://www.npmjs.com/package/@sentry/types,sentry-bot,https://www.npmjs.com/~sentry-bot,Types for all Sentry JavaScript SDKs
ext,1.7.0,https://www.npmjs.com/package/ext,medikoo,https://www.npmjs.com/~medikoo,JavaScript utilities with respect to emerging standard
@algolia/abtesting,1.17.0,https://www.npmjs.com/package/@algolia/abtesting,GitHub Actions,https://www.npmjs.com/~GitHub Actions,JavaScript client for abtesting
jspdf,4.2.1,https://www.npmjs.com/package/jspdf,mrjameshall,https://www.npmjs.com/~mrjameshall,PDF Document creation from JavaScript
sass,1.99.0,https://www.npmjs.com/package/sass,GitHub Actions,https://www.npmjs.com/~GitHub Actions,A pure JavaScript implementation of Sass.
@sentry/utils,8.55.2,https://www.npmjs.com/package/@sentry/utils,sentry-bot,https://www.npmjs.com/~sentry-bot,Utilities for all Sentry JavaScript SDKs
onnxruntime-common,1.24.3,https://www.npmjs.com/package/onnxruntime-common,onnxruntime,https://www.npmjs.com/~onnxruntime,ONNXRuntime JavaScript API library
@algolia/client-analytics,5.51.0,https://www.npmjs.com/package/@algolia/client-analytics,GitHub Actions,https://www.npmjs.com/~GitHub Actions,JavaScript client for client-analytics
js2xmlparser,5.0.0,https://www.npmjs.com/package/js2xmlparser,michaelkourlas,https://www.npmjs.com/~michaelkourlas,Parses JavaScript objects into XML
@algolia/client-personalization,5.51.0,https://www.npmjs.com/package/@algolia/client-personalization,GitHub Actions,https://www.npmjs.com/~GitHub Actions,JavaScript client for client-personalization
standard,17.1.2,https://www.npmjs.com/package/standard,voxpelli,https://www.npmjs.com/~voxpelli,JavaScript Standard Style
jmespath,0.16.0,https://www.npmjs.com/package/jmespath,jamesls,https://www.npmjs.com/~jamesls,JMESPath implementation in javascript
framer-motion,12.38.0,https://www.npmjs.com/package/framer-motion,popmotion,https://www.npmjs.com/~popmotion,A simple and powerful JavaScript animation library
zone.js,0.16.1,https://www.npmjs.com/package/zone.js,google-wombot,https://www.npmjs.com/~google-wombot,Zones for JavaScript
@algolia/client-search,5.51.0,https://www.npmjs.com/package/@algolia/client-search,GitHub Actions,https://www.npmjs.com/~GitHub Actions,JavaScript client for client-search
workerd,1.20260426.1,https://www.npmjs.com/package/workerd,GitHub Actions,https://www.npmjs.com/~GitHub Actions,"👷 workerd, Cloudflare's JavaScript/Wasm Runtime"
cropperjs,2.1.1,https://www.npmjs.com/package/cropperjs,GitHub Actions,https://www.npmjs.com/~GitHub Actions,JavaScript image cropper.
rehype-minify-javascript-url,5.0.1,https://www.npmjs.com/package/rehype-minify-javascript-url,wooorm,https://www.npmjs.com/~wooorm,rehype plugin to minify JavaScript URLs
@solana/web3.js,1.98.4,https://www.npmjs.com/package/@solana/web3.js,solana-devs,https://www.npmjs.com/~solana-devs,Solana Javascript API
pptxgenjs,4.0.1,https://www.npmjs.com/package/pptxgenjs,brentely,https://www.npmjs.com/~brentely,Create JavaScript PowerPoint Presentations
@google/generative-ai,0.24.1,https://www.npmjs.com/package/@google/generative-ai,google-wombot,https://www.npmjs.com/~google-wombot,Google AI JavaScript SDK
@algolia/client-abtesting,5.51.0,https://www.npmjs.com/package/@algolia/client-abtesting,GitHub Actions,https://www.npmjs.com/~GitHub Actions,JavaScript client for client-abtesting
launchdarkly-js-client-sdk,3.9.1,https://www.npmjs.com/package/launchdarkly-js-client-sdk,GitHub Actions,https://www.npmjs.com/~GitHub Actions,LaunchDarkly SDK for JavaScript
@azure/storage-blob,12.31.0,https://www.npmjs.com/package/@azure/storage-blob,microsoft1es,https://www.npmjs.com/~microsoft1es,Microsoft Azure Storage SDK for JavaScript - Blob
fast-safe-stringify,2.1.1,https://www.npmjs.com/package/fast-safe-stringify,matteo.collina,https://www.npmjs.com/~matteo.collina,Safely and quickly serialize JavaScript objects
mustache,4.2.0,https://www.npmjs.com/package/mustache,flipp,https://www.npmjs.com/~flipp,Logic-less {{mustache}} templates with JavaScript
@algolia/client-insights,5.51.0,https://www.npmjs.com/package/@algolia/client-insights,GitHub Actions,https://www.npmjs.com/~GitHub Actions,JavaScript client for client-insights
eslint-config-standard,17.1.0,https://www.npmjs.com/package/eslint-config-standard,voxpelli,https://www.npmjs.com/~voxpelli,JavaScript Standard Style - ESLint Shareable Config
bn.js,5.2.3,https://www.npmjs.com/package/bn.js,fanatid,https://www.npmjs.com/~fanatid,Big number implementation in pure javascript
@base44/sdk,0.8.26,https://www.npmjs.com/package/@base44/sdk,GitHub Actions,https://www.npmjs.com/~GitHub Actions,JavaScript SDK for Base44 API
@dagrejs/dagre,3.0.0,https://www.npmjs.com/package/@dagrejs/dagre,davidnewell,https://www.npmjs.com/~davidnewell,Graph layout for JavaScript
highcharts,12.6.0,https://www.npmjs.com/package/highcharts,torsteinhonsi,https://www.npmjs.com/~torsteinhonsi,JavaScript charting framework
oxlint,1.62.0,https://www.npmjs.com/package/oxlint,GitHub Actions,https://www.npmjs.com/~GitHub Actions,Linter for the JavaScript Oxidation Compiler
canvg,4.0.3,https://www.npmjs.com/package/canvg,gabelerner,https://www.npmjs.com/~gabelerner,JavaScript SVG parser and renderer on Canvas.
regjsparser,0.13.1,https://www.npmjs.com/package/regjsparser,jviereck,https://www.npmjs.com/~jviereck,Parsing the JavaScript's RegExp in JavaScript.
iconv-lite,0.7.2,https://www.npmjs.com/package/iconv-lite,bsebas,https://www.npmjs.com/~bsebas,Convert character encodings in pure javascript.
fast-diff,1.3.0,https://www.npmjs.com/package/fast-diff,luin,https://www.npmjs.com/~luin,Fast Javascript text diff
terser,5.46.2,https://www.npmjs.com/package/terser,fabiosantoscode,https://www.npmjs.com/~fabiosantoscode,"JavaScript parser, mangler/compressor and beautifier toolkit for ES6+"
webidl-conversions,8.0.1,https://www.npmjs.com/package/webidl-conversions,GitHub Actions,https://www.npmjs.com/~GitHub Actions,Implements the WebIDL algorithms for converting to and from JavaScript values
jake,12.9.7,https://www.npmjs.com/package/jake,mde,https://www.npmjs.com/~mde,"JavaScript build tool, similar to Make or Rake"
@esbuild/linux-x64,0.28.0,https://www.npmjs.com/package/@esbuild/linux-x64,GitHub Actions,https://www.npmjs.com/~GitHub Actions,"The Linux 64-bit binary for esbuild, a JavaScript bundler."
lit-html,3.3.2,https://www.npmjs.com/package/lit-html,GitHub Actions,https://www.npmjs.com/~GitHub Actions,HTML templates literals in JavaScript
dagre,0.8.5,https://www.npmjs.com/package/dagre,lutzroeder,https://www.npmjs.com/~lutzroeder,Graph layout for JavaScript
js-cookie,3.0.5,https://www.npmjs.com/package/js-cookie,carhartl,https://www.npmjs.com/~carhartl,"A simple, lightweight JavaScript API for handling cookies"
@sentry-internal/browser-utils,10.50.0,https://www.npmjs.com/package/@sentry-internal/browser-utils,sentry-bot,https://www.npmjs.com/~sentry-bot,Browser Utilities for all Sentry JavaScript SDKs
@daypilot/daypilot-lite-javascript,5.6.0,https://www.npmjs.com/package/@daypilot/daypilot-lite-javascript,daypilot,https://www.npmjs.com/~daypilot,DayPilot Lite for JavaScript
hast-util-is-javascript,3.0.1,https://www.npmjs.com/package/hast-util-is-javascript,wooorm,https://www.npmjs.com/~wooorm,hast utility to check if an element is a JavaScript script
sift,17.1.3,https://www.npmjs.com/package/sift,crcn,https://www.npmjs.com/~crcn,MongoDB query filtering in JavaScript
karma,6.4.4,https://www.npmjs.com/package/karma,karmarunnerbot,https://www.npmjs.com/~karmarunnerbot,Spectacular Test Runner for JavaScript.
bare-url,2.4.2,https://www.npmjs.com/package/bare-url,GitHub Actions,https://www.npmjs.com/~GitHub Actions,WHATWG URL implementation for JavaScript
redux,5.0.1,https://www.npmjs.com/package/redux,phryneas,https://www.npmjs.com/~phryneas,Predictable state container for JavaScript apps
google-protobuf,4.0.2,https://www.npmjs.com/package/google-protobuf,dibenede,https://www.npmjs.com/~dibenede,Protocol Buffers for JavaScript
crypto-js,4.2.0,https://www.npmjs.com/package/crypto-js,evanvosberg,https://www.npmjs.com/~evanvosberg,JavaScript library of crypto standards.
xml2js,0.6.2,https://www.npmjs.com/package/xml2js,leonidas,https://www.npmjs.com/~leonidas,Simple XML to JavaScript object converter.
bin-links,6.0.0,https://www.npmjs.com/package/bin-links,GitHub Actions,https://www.npmjs.com/~GitHub Actions,JavaScript package binary linker
espree,11.2.0,https://www.npmjs.com/package/espree,GitHub Actions,https://www.npmjs.com/~GitHub Actions,An Esprima-compatible JavaScript parser built on Acorn
big-integer,1.6.52,https://www.npmjs.com/package/big-integer,peterolson,https://www.npmjs.com/~peterolson,An arbitrary length integer library for Javascript
@renovatebot/pep440,4.2.2,https://www.npmjs.com/package/@renovatebot/pep440,GitHub Actions,https://www.npmjs.com/~GitHub Actions,PEP440 implementation in JavaScript
oxfmt,0.47.0,https://www.npmjs.com/package/oxfmt,GitHub Actions,https://www.npmjs.com/~GitHub Actions,Formatter for the JavaScript Oxidation Compiler
apexcharts,5.10.6,https://www.npmjs.com/package/apexcharts,GitHub Actions,https://www.npmjs.com/~GitHub Actions,A JavaScript Chart Library
@babel/helper-globals,7.28.0,https://www.npmjs.com/package/@babel/helper-globals,nicolo-ribaudo,https://www.npmjs.com/~nicolo-ribaudo,A collection of JavaScript globals for Babel internal usage
js-file-download,0.4.12,https://www.npmjs.com/package/js-file-download,kennethjiang,https://www.npmjs.com/~kennethjiang,Javascript function that triggers browser to save javascript-generated content to a file
avsc,5.7.9,https://www.npmjs.com/package/avsc,mtth,https://www.npmjs.com/~mtth,Avro for JavaScript
antlr4,4.13.2,https://www.npmjs.com/package/antlr4,parrt,https://www.npmjs.com/~parrt,JavaScript runtime for ANTLR4
yaml,2.8.3,https://www.npmjs.com/package/yaml,eemeli,https://www.npmjs.com/~eemeli,JavaScript parser and stringifier for YAML
cuint,0.2.2,https://www.npmjs.com/package/cuint,pierrec,https://www.npmjs.com/~pierrec,Unsigned integers for Javascript
glob,13.0.6,https://www.npmjs.com/package/glob,isaacs,https://www.npmjs.com/~isaacs,the most correct and second fastest glob implementation in JavaScript
hermes-parser,0.36.0,https://www.npmjs.com/package/hermes-parser,hermes-team,https://www.npmjs.com/~hermes-team,A JavaScript parser built from the Hermes engine
imask,7.6.1,https://www.npmjs.com/package/imask,unmanner,https://www.npmjs.com/~unmanner,vanilla javascript input mask
shimmer,1.2.1,https://www.npmjs.com/package/shimmer,othiym23,https://www.npmjs.com/~othiym23,Safe(r) monkeypatching for JavaScript.
@algolia/client-query-suggestions,5.51.0,https://www.npmjs.com/package/@algolia/client-query-suggestions,GitHub Actions,https://www.npmjs.com/~GitHub Actions,JavaScript client for client-query-suggestions
jsdom,29.1.0,https://www.npmjs.com/package/jsdom,GitHub Actions,https://www.npmjs.com/~GitHub Actions,A JavaScript implementation of many web standards
jpeg-js,0.4.4,https://www.npmjs.com/package/jpeg-js,patrickhulce,https://www.npmjs.com/~patrickhulce,A pure javascript JPEG encoder and decoder
type,2.7.3,https://www.npmjs.com/package/type,medikoo,https://www.npmjs.com/~medikoo,Runtime validation and processing of JavaScript types
history,5.3.0,https://www.npmjs.com/package/history,mjackson,https://www.npmjs.com/~mjackson,Manage session history with JavaScript
@apollo/protobufjs,1.2.7,https://www.npmjs.com/package/@apollo/protobufjs,glasser,https://www.npmjs.com/~glasser,Protocol Buffers for JavaScript (& TypeScript).
pako,2.1.0,https://www.npmjs.com/package/pako,vitaly,https://www.npmjs.com/~vitaly,"zlib port to javascript - fast, modularized, with browser support"
@wry/equality,0.5.7,https://www.npmjs.com/package/@wry/equality,benjamn,https://www.npmjs.com/~benjamn,Structural equality checking for JavaScript values
style-to-js,1.1.21,https://www.npmjs.com/package/style-to-js,remarkablemark,https://www.npmjs.com/~remarkablemark,Parses CSS inline style to JavaScript object (camelCased).
oniguruma-to-es,4.3.6,https://www.npmjs.com/package/oniguruma-to-es,slevithan,https://www.npmjs.com/~slevithan,Convert Oniguruma patterns to native JavaScript RegExp
call-bound,1.0.4,https://www.npmjs.com/package/call-bound,ljharb,https://www.npmjs.com/~ljharb,"Robust call-bound JavaScript intrinsics, using `call-bind` and `get-intrinsic`."
tweetnacl,1.0.3,https://www.npmjs.com/package/tweetnacl,dchest,https://www.npmjs.com/~dchest,Port of TweetNaCl cryptographic library to JavaScript
pdf-lib,1.17.1,https://www.npmjs.com/package/pdf-lib,hopding,https://www.npmjs.com/~hopding,Create and modify PDF files with JavaScript
flatpickr,4.6.13,https://www.npmjs.com/package/flatpickr,chmln,https://www.npmjs.com/~chmln,"A lightweight, powerful javascript datetime picker"
@elastic/app-search-javascript,8.13.0,https://www.npmjs.com/package/@elastic/app-search-javascript,joshmock,https://www.npmjs.com/~joshmock,Javascript client for the Elastic App Search Api
serialize-to-js,3.1.2,https://www.npmjs.com/package/serialize-to-js,commenthol,https://www.npmjs.com/~commenthol,serialize objects to javascript
decimal.js-light,2.5.1,https://www.npmjs.com/package/decimal.js-light,mikemcl,https://www.npmjs.com/~mikemcl,An arbitrary-precision Decimal type for JavaScript.
format,0.2.2,https://www.npmjs.com/package/format,sjs,https://www.npmjs.com/~sjs,"printf, sprintf, and vsprintf for JavaScript"
unwasm,0.5.3,https://www.npmjs.com/package/unwasm,pi0,https://www.npmjs.com/~pi0,WebAssembly tools for JavaScript
@cspell/dict-typescript,3.2.3,https://www.npmjs.com/package/@cspell/dict-typescript,jason-dent,https://www.npmjs.com/~jason-dent,TypeScript and JavaScript dictionary for cspell.
sha.js,2.4.12,https://www.npmjs.com/package/sha.js,ljharb,https://www.npmjs.com/~ljharb,Streamable SHA hashes in pure javascript
@octokit/auth-app,8.2.0,https://www.npmjs.com/package/@octokit/auth-app,GitHub Actions,https://www.npmjs.com/~GitHub Actions,GitHub App authentication for JavaScript
@babel/highlight,7.25.9,https://www.npmjs.com/package/@babel/highlight,nicolo-ribaudo,https://www.npmjs.com/~nicolo-ribaudo,Syntax highlight JavaScript strings for output in terminals.
html-minifier-terser,7.2.0,https://www.npmjs.com/package/html-minifier-terser,sibiraj-s,https://www.npmjs.com/~sibiraj-s,"Highly configurable, well-tested, JavaScript-based HTML minifier."
ordercloud-javascript-sdk,12.0.0,https://www.npmjs.com/package/ordercloud-javascript-sdk,erincdustin,https://www.npmjs.com/~erincdustin,The offical Javascript SDK for the Ordercloud ecommerce API
@constructor-io/constructorio-client-javascript,2.78.0,https://www.npmjs.com/package/@constructor-io/constructorio-client-javascript,esezen,https://www.npmjs.com/~esezen,Constructor.io JavaScript client
tuf-js,5.0.1,https://www.npmjs.com/package/tuf-js,GitHub Actions,https://www.npmjs.com/~GitHub Actions,JavaScript implementation of The Update Framework (TUF)
unescape-js,1.1.4,https://www.npmjs.com/package/unescape-js,iamakulov,https://www.npmjs.com/~iamakulov,Unescape JavaScript special characters
ollama,0.6.3,https://www.npmjs.com/package/ollama,bruce-ollama,https://www.npmjs.com/~bruce-ollama,Ollama Javascript library
jscodeshift,17.3.0,https://www.npmjs.com/package/jscodeshift,danbuild,https://www.npmjs.com/~danbuild,A toolkit for JavaScript codemods
@asgardeo/javascript,0.19.1,https://www.npmjs.com/package/@asgardeo/javascript,wso2-org,https://www.npmjs.com/~wso2-org,Framework agnostic JavaScript SDK for Asgardeo.
sinon,21.1.2,https://www.npmjs.com/package/sinon,fatso83,https://www.npmjs.com/~fatso83,"JavaScript test spies, stubs and mocks."
pocketbase,0.26.8,https://www.npmjs.com/package/pocketbase,gani.georgiev,https://www.npmjs.com/~gani.georgiev,PocketBase JavaScript SDK
@splitsoftware/splitio-commons,2.12.0,https://www.npmjs.com/package/@splitsoftware/splitio-commons,ezamora.split,https://www.npmjs.com/~ezamora.split,Split JavaScript SDK common components
levn,0.4.1,https://www.npmjs.com/package/levn,gkz,https://www.npmjs.com/~gkz,"Light ECMAScript (JavaScript) Value Notation - human written, concise, typed, flexible"
style-to-object,1.0.14,https://www.npmjs.com/package/style-to-object,remarkablemark,https://www.npmjs.com/~remarkablemark,Parse CSS inline style to JavaScript object.
photoswipe,5.4.4,https://www.npmjs.com/package/photoswipe,dimsemenov,https://www.npmjs.com/~dimsemenov,JavaScript gallery
@msgpack/msgpack,3.1.3,https://www.npmjs.com/package/@msgpack/msgpack,gfx,https://www.npmjs.com/~gfx,MessagePack for ECMA-262/JavaScript/TypeScript
openid-client,6.8.4,https://www.npmjs.com/package/openid-client,GitHub Actions,https://www.npmjs.com/~GitHub Actions,OAuth 2 / OpenID Connect Client API for JavaScript Runtimes
